GEO_ID,NAME,state,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED0_PF,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED12_PF,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,PRED3_PF,Total_Population_E,Total_Population_M,Housing_Units_E,Housing_Units_M,Hispanic_PE,Hispanic_PM,Hispanic_PF,NH_White_alone_PE,NH_White_alone_PM,NH_White_alone_PF,NH_Black_alone_PE,NH_Black_alone_PM,NH_Black_alone_PF,NH_AIAN_alone_PE,NH_AIAN_alone_PM,NH_AIAN_alone_PF,NH_Asian_alone_PE,NH_Asian_alone_PM,NH_Asian_alone_PF,NH_NHPI_alone_PE,NH_NHPI_alone_PM,NH_NHPI_alone_PF,NH_SOR_alone_PE,NH_SOR_alone_PM,NH_SOR_alone_PF,NH_Two_or_More_PE,NH_Two_or_More_PM,NH_Two_or_More_PF,Male_PE,Male_PM,Male_PF,Female_PE,Female_PM,Female_PF,civ_vet_PE,civ_vet_PM,civ_vet_PF,GINI_IND_Inequality_E,GINI_IND_Inequality_M,GINI_IND_Inequality_F,Rural_Pop_PE,Rural_Pop_PF,Median_age_E,Median_age_M,Median_age_F,65_plus_PE,65_plus_PM,65_plus_PF,Disabled_PE,Disabled_PM,Disabled_PF,Blw_Pov_Lvl_PE,Blw_Pov_Lvl_PM,Blw_Pov_Lvl_PF,Female_no_partner_w_child_PE,Female_no_partner_w_child_PM,Female_no_partner_w_child_PF,Male_no_partner_w_child_PE,Male_no_partner_w_child_PM,Male_no_partner_w_child_PF,crowd_occ_PE,crowd_occ_PM,crowd_occ_PF,HS_Grad_PE,HS_Grad_PM,HS_Grad_PF,ENG_LVW_PE,ENG_LVW_PM,ENG_LVW_PF,WRK_FT_YR_PE,WRK_FT_YR_PM,WRK_FT_YR_PF,No_Health_Ins_PE,No_Health_Ins_PM,No_Health_Ins_PF,Broadband_PE,Broadband_PM,Broadband_PF,No_Veh_PE,No_Veh_PM,No_Veh_PF,HO_Vac_PE,HO_Vac_PM,HO_Vac_PF,Rent_Vac_PE,Rent_Vac_PM,Rent_Vac_PF
0500000US01067,Henry County, Alabama,4737,1793,27.65,10.46,0,6961,1965,40.62,11.47,0,5437,1842,31.73,10.75,0,17133,-555555555,9155,42,2.6,-555555555,-1,69.2,0.2,1,26.6,0.3,1,0.2,0.2,-1,0.4,0.2,-1,0.1,0.2,0,0,0.2,0,1,0.4,-1,48.6,0.4,-1,51.4,0.4,1,9.2,1.5,1,0.4407,0.0263,-1,87.75,2,44.4,0.4,1,22.1,0.3,1,19.1,2.2,1,13.8,2.5,0,4.3,1.2,0,0.7,0.5,-1,0.3,0.4,-1,79.4,2.3,-1,0.5,0.3,-1,44.8,3.5,-1,9.8,1.7,0,75.1,2.8,-1,6.3,1.8,-1,2.7,1.3,0,20.4,7,1
0500000US01069,Houston County, Alabama,34095,7569,32.39,7.19,0,42801,7951,40.66,7.55,0,28371,6934,26.95,6.59,0,104702,-555555555,47457,146,3.3,-555555555,-1,66.5,0.2,1,26.8,0.2,1,0.3,0.1,-1,0.9,0.1,-1,0,0.1,-1,0.3,0.2,0,2,0.2,-1,47.9,0.1,-1,52.1,0.1,1,9.8,0.4,1,0.4832,0.0054,0,33.8,1,40.1,0.2,1,17.2,0.1,1,17.2,0.5,1,18.2,0.7,1,7.6,0.5,1,1.1,0.3,0,0.3,0.1,-1,86,0.6,-1,1.1,0.2,-1,47.6,0.8,-1,10.5,0.5,1,74.9,0.8,-1,6.2,0.4,-1,2.3,0.4,1,11.3,1.2,1
0500000US01071,Jackson County, Alabama,15272,4691,29.7,9.12,0,23252,4991,45.22,9.71,0,12896,4491,25.08,8.73,0,51852,-555555555,25041,87,2.9,-555555555,-1,89.2,0.1,1,3.4,0.3,-1,1.1,0.3,1,0.4,0.1,-1,0.1,0.1,0,0.1,0.1,0,2.6,0.4,0,48.9,0.3,0,51.1,0.3,0,6.8,0.7,0,0.4516,0.0159,-1,77.02,2,43.1,0.4,1,19.5,0.1,1,19.3,1.3,1,18.6,2.3,1,5.1,0.9,0,1,0.3,0,1,0.5,0,83.2,1.2,-1,0.6,0.3,-1,46.4,1.9,-1,9.5,0.9,0,70.9,2.2,-1,4.3,0.9,-1,1.2,0.7,0,4.4,2.3,0
0500000US01073,Jefferson County, Alabama,223785,66762,34.5,10.29,0,259699,70954,40.03,10.94,0,165209,61495,25.47,9.48,0,659680,-555555555,307874,353,3.9,-555555555,-1,49.9,0.1,-1,42.8,0.1,1,0.2,0.1,-1,1.6,0.1,-1,0,0.1,-1,0.2,0.1,0,1.5,0.2,-1,47.3,0.1,-1,52.7,0.1,1,7.2,0.2,0,0.5009,0.0051,1,9.83,1,37.7,0.2,-1,15.4,0.1,-1,15.4,0.3,1,16,0.6,1,7.8,0.4,1,1.1,0.2,0,0.4,0.1,-1,90.1,0.3,1,2.5,0.2,-1,50.1,0.6,-1,9.2,0.4,0,79.4,0.6,-1,7.7,0.4,-1,1.6,0.3,0,9,0.7,1
0500000US01075,Lamar County, Alabama,4016,1423,29.2,10.35,0,5802,1528,42.19,11.11,0,3935,1399,28.61,10.17,0,13885,-555555555,7403,32,1.6,-555555555,-1,86,0.2,1,10.7,1,-1,0,0.1,-1,0.1,0.1,-1,0,0.2,0,0.8,0.9,0,0.8,0.6,-1,48.9,0.5,0,51.1,0.5,0,7,1.4,0,0.472,0.0534,0,100,3,44.8,0.3,1,21.5,0.6,1,22.9,3.1,1,20.6,4,1,5.1,1.5,0,0.2,0.2,-1,0.6,0.6,0,82.3,2.4,-1,0.5,0.6,-1,48.3,3.2,0,10.6,2.9,0,62.9,3.6,-1,6.9,1.7,0,1.2,0.9,0,14.1,6.1,1
0500000US01077,Lauderdale County, Alabama,29027,9127,31.87,10.02,0,38198,9465,41.94,10.39,0,23844,8213,26.18,9.02,0,92556,-555555555,45001,124,2.7,-555555555,-1,84.7,0.1,1,10.1,0.3,-1,0.4,0.2,-1,0.6,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.2,0.4,-1,48.2,0.2,-1,51.8,0.2,1,8.1,0.7,1,0.4601,0.0153,-1,49.3,1,41,0.5,1,19.7,0.1,1,14.7,0.9,1,14.6,1.3,0,4.7,0.8,0,1.1,0.4,0,0.3,0.2,-1,87.4,1.1,0,1.3,0.3,-1,47,1.5,-1,9,0.9,0,72.3,1.6,-1,6.3,0.8,-1,1.8,0.7,0,7.7,2,0
0500000US01079,Lawrence County, Alabama,10383,3384,31.64,10.31,0,11619,3610,35.41,11,0,10814,3257,32.95,9.92,1,33058,-555555555,15296,93,2.2,-555555555,-1,76.5,0.2,1,10.6,0.7,-1,5.6,1.2,1,0.2,0.2,-1,0.1,0.1,0,0,0.1,-1,4.9,1.3,1,48.3,0.4,-1,51.7,0.4,1,5.9,0.8,-1,0.4409,0.0156,-1,91.29,2,42.4,0.4,1,18.1,0.3,1,21.3,1.7,1,18,2.8,1,4,1.4,0,1.7,0.7,0,0.4,0.3,-1,79.3,2.4,-1,0.8,0.4,-1,44.5,2.5,-1,9.1,1.3,0,62,2.7,-1,5.9,1.4,-1,0.5,0.5,-1,3,1.8,-1
0500000US01081,Lee County, Alabama,61304,17042,38.29,10.64,0,69187,17366,43.21,10.85,0,29625,14151,18.5,8.84,0,161152,-555555555,68972,196,3.7,-555555555,-1,67.4,0.1,1,22.7,0.3,1,0.2,0.1,-1,4.1,0.1,-1,0,0.1,-1,0.2,0.1,0,1.7,0.4,-1,49.3,0.1,0,50.7,0.1,0,7.9,0.6,0,0.5026,0.0139,1,27.41,1,31.9,0.2,-1,11.6,0.1,-1,13,0.8,0,19.6,1.4,1,6.2,0.9,0,1,0.3,0,1.7,0.5,1,90.9,0.9,1,2.9,0.4,-1,44.9,1.1,-1,7.8,0.7,-1,82,1.3,0,4.4,0.6,-1,1.8,0.6,0,7.4,1.4,0
0500000US01083,Limestone County, Alabama,35386,8918,36.65,9.24,0,41676,9452,43.16,9.79,0,19498,8340,20.19,8.64,0,94727,-555555555,36056,155,6,-555555555,-1,76.5,0.1,1,13.6,0.3,1,0.7,0.2,0,1.4,0.3,-1,0.1,0.1,0,0,0.1,-1,1.7,0.4,-1,49.9,0.1,1,50.1,0.1,-1,9.8,0.7,1,0.4454,0.0134,-1,57.61,2,39.7,0.4,1,15.1,0.2,-1,15.7,1.2,1,13.6,1.3,0,4.5,0.9,0,1.9,0.6,0,0.8,0.4,0,84.7,1.3,-1,2.1,0.4,-1,46.7,1.7,-1,9.6,1.1,0,80.1,1.7,-1,3,0.6,-1,1.7,0.7,0,9.9,3.3,1
0500000US01085,Lowndes County, Alabama,1711,983,17.65,10.14,-1,4388,1140,45.27,11.77,0,3593,1109,37.07,11.44,1,10079,-555555555,5224,48,0.5,0.4,-1,24.7,0.3,-1,74.4,0.5,1,0.1,0.2,-1,0,0.3,-1,0,0.3,0,0,0.3,0,0.4,0.3,-1,47.8,0.3,-1,52.2,0.3,1,3.8,1,-1,0.5064,0.0262,0,100,3,42,1.1,1,18.4,-555555555,1,26.8,3.2,1,26.8,4,1,12.5,3.2,1,1.2,0.9,0,0.2,0.2,-1,78.3,2.4,-1,0,0.3,-1,41.5,3.1,-1,8.8,1.9,0,52.6,4,-1,12.5,2.6,1,1.7,1.1,0,5.6,3.2,0
0500000US01087,Macon County, Alabama,3591,1629,21.64,9.82,-1,6940,1918,41.82,11.56,0,6063,1884,36.54,11.36,1,18708,-555555555,10296,122,0.8,0.7,-1,15.9,0.2,-1,82.5,0.8,1,0.1,0.1,-1,0.2,0.2,-1,0,0.2,0,0.1,0.1,0,0.5,0.2,-1,45.9,0.3,-1,54.1,0.3,1,8.7,1,1,0.5095,0.0229,1,55.55,2,38.6,0.6,0,19.3,-555555555,1,18.2,1.8,1,24.4,3.2,1,6.4,1.5,0,1.5,0.8,0,0.2,0.2,-1,81.8,2.2,-1,0.1,0.1,-1,37,3,-1,7.5,1.3,0,60.2,2.9,-1,12.3,2,1,1.6,0.9,0,6.6,2.5,0
0500000US01089,Madison County, Alabama,146806,37851,40.04,10.32,0,145829,38824,39.77,10.59,0,74022,32295,20.19,8.81,0,362276,-555555555,161577,255,4.9,-555555555,-1,64.7,0.1,1,24,0.2,1,0.6,0.1,0,2.6,0.1,-1,0.1,0.1,0,0.3,0.1,0,2.8,0.3,1,48.8,0.1,-1,51.2,0.1,1,11.7,0.4,1,0.462,0.007,-1,16.44,1,38.5,0.2,1,14.7,0.1,-1,13.2,0.5,1,12.5,0.7,-1,6,0.4,1,1.2,0.2,0,0.3,0.1,-1,91.7,0.5,1,2.4,0.2,-1,53.6,0.7,1,8.3,0.5,0,86.4,0.6,1,4.7,0.4,-1,1.3,0.3,0,6.1,1,0
0500000US01091,Marengo County, Alabama,4654,1950,24.76,10.37,0,7296,2201,38.82,11.71,0,6844,2099,36.42,11.17,1,19321,-555555555,10348,44,1,1.2,-1,44.9,0.2,-1,53.6,1.3,1,0.1,0.1,-1,0,0.2,-1,0,0.2,0,0,0.2,0,0.4,0.4,-1,48.1,0.7,-1,51.9,0.7,1,6.3,1.3,0,0.5495,0.0674,0,69.32,2,42.2,0.7,1,19.3,-555555555,1,25.3,3.1,1,21.9,3.8,1,6.8,2.2,0,0.3,0.2,-1,0.2,0.2,-1,83.8,3.4,-1,0.3,0.3,-1,39,3.1,-1,8.8,2.1,0,59.7,3.9,-1,10.5,3,0,3,2.2,0,6.7,4.8,0
0500000US01093,Marion County, Alabama,8302,3020,28.35,10.31,0,13290,3217,45.38,10.98,0,7693,2907,26.27,9.93,0,29866,-555555555,14737,93,2.6,-555555555,-1,91.9,0.1,1,3.4,0.4,-1,0.5,0.2,0,0.2,0.1,-1,0,0.1,-1,0,0.1,-1,1.5,0.5,-1,49.5,0.3,0,50.5,0.3,0,5.9,0.9,-1,0.4587,0.0192,-1,88.85,2,44.3,0.4,1,21.1,0.3,1,26.1,2.2,1,17.5,2.5,1,5,1.6,0,2,1.1,0,0.8,0.6,0,79.6,2.1,-1,1,0.4,-1,45.6,3,-1,8.7,1.4,0,65.6,2.6,-1,5.9,1.5,-1,2,1.4,0,17.4,5.6,1
0500000US01095,Marshall County, Alabama,30492,7717,31.64,8.01,0,40133,8353,41.65,8.67,0,25732,7535,26.7,7.82,0,95643,-555555555,40597,98,14,-555555555,-1,80.8,0.1,1,2.7,0.2,-1,0.4,0.1,-1,0.6,0.1,-1,0.1,0.1,0,0.1,0.1,0,1.5,0.3,-1,49.4,0.1,1,50.6,0.1,-1,8.2,0.6,1,0.4707,0.0137,0,53.27,2,38.8,0.4,1,16.8,0.1,1,14.7,0.8,1,20.3,1.6,1,6.1,0.8,0,1.1,0.4,0,0.6,0.3,-1,81.6,1.2,-1,7.5,0.7,-1,46,1.5,-1,12.3,0.9,1,79.5,1.5,-1,4.6,0.7,-1,2.2,0.7,0,3.8,1.6,-1
0500000US01097,Mobile County, Alabama,130178,43213,31.82,10.56,0,172950,45525,42.28,11.13,0,105972,39449,25.9,9.64,0,414114,-555555555,183671,343,2.9,-555555555,-1,56.9,0.1,-1,35.5,0.2,1,0.8,0.1,0,1.9,0.1,-1,0,0.1,-1,0.4,0.1,1,1.6,0.2,-1,47.7,0.1,-1,52.3,0.1,1,8.9,0.3,1,0.476,0.0071,0,20.02,1,37.9,0.2,0,15.8,0.1,1,14.1,0.4,1,18.8,0.9,1,7.6,0.6,1,1,0.2,-1,0.3,0.1,-1,86.5,0.5,-1,1.7,0.2,-1,48.1,0.8,-1,11.2,0.4,1,74.6,0.8,-1,7.1,0.5,-1,1.9,0.4,0,8.8,0.8,1
0500000US01099,Monroe County, Alabama,5156,2310,24.93,11.17,0,7683,2566,37.16,12.41,0,7839,2421,37.91,11.71,1,21270,-555555555,11415,47,0.4,0.3,-1,54.3,0.2,-1,42.4,0.7,1,1.7,0.2,1,0.3,0.2,-1,0,0.1,-1,0,0.2,0,0.9,0.7,-1,47.8,0.6,-1,52.2,0.6,1,8.1,2.1,0,0.5495,0.0308,1,79.04,2,43.3,0.5,1,19.3,0.2,1,14.6,2,0,27.9,3.3,1,9.1,2.5,1,0.7,0.9,0,0,0.1,-1,85.6,1.9,-1,0.1,0.1,-1,36.6,3,-1,11.4,2.2,1,39.8,3.4,-1,10.8,2.6,0,0.3,0.2,-1,5.5,3.6,0
0500000US01101,Montgomery County, Alabama,66055,23954,30.11,10.92,0,92203,26701,42.03,12.17,0,61119,24282,27.86,11.07,0,226941,-555555555,104697,260,3.5,-555555555,-1,33.9,0.1,-1,57.8,0.2,1,0.1,0.1,-1,2.8,0.1,-1,0,0.1,-1,0.1,0.1,0,1.7,0.2,-1,47.2,0.1,-1,52.8,0.1,1,9.7,0.5,1,0.4928,0.0102,1,10.49,1,36.4,0.3,-1,14.6,0.1,-1,16,0.5,1,19.4,1,1,9.5,0.6,1,1.2,0.3,0,0.4,0.1,-1,86.7,0.8,-1,2.9,0.3,-1,48.6,1.1,-1,10,0.6,1,79.5,0.8,-1,8.1,0.7,0,2.4,0.5,1,9.5,1.2,1
0500000US01103,Morgan County, Alabama,36978,11444,31.19,9.65,0,52282,12244,44.1,10.33,0,29294,10924,24.71,9.21,0,119213,-555555555,52050,172,8.4,-555555555,-1,75.6,0.1,1,12.7,0.3,1,0.5,0.2,0,0.6,0.1,-1,0.1,0.1,0,0.1,0.1,0,2.1,0.4,0,49.2,0.1,0,50.8,0.1,0,8.1,0.5,1,0.4526,0.0118,-1,38.6,1,40.6,0.3,1,17.1,0.1,1,16.6,0.8,1,14.6,1.1,1,5.7,0.8,0,1.2,0.4,0,1.1,0.4,0,84.1,1.3,-1,3.8,0.5,-1,50,1.5,0,9.6,0.8,0,75.1,1.5,-1,5,0.9,-1,1.3,0.5,0,9.3,2.2,1
0500000US01105,Perry County, Alabama,1935,1065,23.18,12.76,0,3334,1251,39.93,14.98,0,3080,1225,36.89,14.67,1,9293,-555555555,4736,75,1.2,1.2,-1,29.3,0.3,-1,69.3,1.2,1,0,0.1,-1,0.1,0.2,-1,0,0.3,0,0,0.1,-1,0,0.3,-1,45.9,1.9,-1,54.1,1.9,1,5.6,2,0,0.4938,0.0387,0,100,3,36.9,1.4,0,19.1,-555555555,1,22.1,3.7,1,30.8,7.8,1,7.8,3.8,0,1.1,1.1,0,0,1.1,0,82.8,4.7,-1,0.1,0.2,-1,31,8.8,-1,9.3,3.1,0,53.9,7.3,-1,13,5.6,0,1,1.9,0,1.6,2.5,-1
0500000US01107,Pickens County, Alabama,4115,1695,22.59,9.31,-1,7662,1895,42.06,10.4,0,6439,1796,35.35,9.86,1,20243,-555555555,9588,116,4.9,-555555555,-1,53.6,0.1,-1,39.8,0.8,1,0.1,0.2,-1,0.1,0.1,-1,0.1,0.1,0,0,0.1,-1,1.3,0.7,-1,47.6,0.6,-1,52.4,0.6,1,7.4,1,0,0.4907,0.0249,0,100,3,42.2,0.7,1,18.5,0.1,1,25.1,2.1,1,22.7,3,1,6.1,1.4,0,1.3,0.8,0,0.6,0.5,0,81.5,1.9,-1,2.8,0.6,-1,40.7,2.4,-1,9.1,1.7,0,66.1,3,-1,10.3,2.1,0,1.1,0.9,0,4,2.5,0
0500000US01109,Pike County, Alabama,9048,3097,29.06,9.95,0,14258,3381,45.8,10.86,0,7826,3094,25.14,9.94,0,33333,-555555555,16123,105,2.3,-555555555,-1,56,0.1,-1,36.6,1.1,1,0.6,0.2,0,2.2,0.1,-1,0,0.1,-1,0.1,0.1,0,2.3,1.1,0,47.9,0.4,-1,52.1,0.4,1,7.1,1,0,0.5367,0.0285,1,51.68,2,31.2,0.7,-1,14.8,0.2,-1,16,1.5,1,24.4,2.6,1,6.9,1.6,0,0.8,0.5,0,0.4,0.4,-1,85,1.8,-1,4,1.2,-1,39.7,2.3,-1,9.7,1.7,0,66.3,3.1,-1,7,2,0,2.5,1.3,0,18.6,4.6,1
0500000US01111,Randolph County, Alabama,7317,2281,32.52,10.14,0,8321,2480,36.99,11.02,0,6860,2294,30.49,10.2,0,22647,-555555555,12097,61,2.9,-555555555,-1,75.3,0.1,1,19.7,0.8,1,0.2,0.2,-1,0.2,0.2,-1,0,0.1,-1,0,0.1,-1,1.7,0.7,0,48.8,0.5,0,51.2,0.5,0,7.7,1.3,0,0.4815,0.0354,0,81.34,2,43.4,0.4,1,20.4,0.1,1,17.4,1.8,1,16.9,2.3,1,4.6,1.3,0,0.5,0.4,-1,1.2,0.7,0,79.6,2.3,-1,0.6,0.4,-1,47.5,2.9,-1,9.1,1.9,0,69.8,3.2,-1,6.5,1.8,-1,1.1,0.8,0,4,3.3,0
0500000US01113,Russell County, Alabama,18909,6128,32.79,10.63,0,23747,6416,41.18,11.12,0,15014,5557,26.03,9.64,0,57952,-555555555,27680,80,5.5,-555555555,-1,46.1,0.5,-1,43.4,0.8,1,0.3,0.2,-1,0.9,0.2,-1,0,0.1,-1,0.7,0.5,0,3.2,0.8,0,48.1,0.2,-1,51.9,0.2,1,13.7,1.2,1,0.4661,0.0162,0,35.41,1,36.3,0.4,-1,13.9,0.2,-1,19,1.3,1,20.7,2.1,1,8.9,1.2,1,1.4,0.8,0,0.7,0.6,0,83.8,1.4,-1,2.3,1,-1,47.4,2.2,-1,11.5,1.1,1,71.3,2.4,-1,10.3,1.7,0,3.8,1.5,1,12.2,2.9,1
0500000US01115,St. Clair County, Alabama,29080,8276,32.95,9.38,0,39201,8745,44.42,9.91,0,19964,7709,22.62,8.74,0,87989,-555555555,36714,97,2.4,-555555555,-1,85.9,0.1,1,9.6,0.2,-1,0.3,0.2,-1,0.8,0.2,-1,0,0.1,-1,0,0.1,-1,1,0.3,-1,50,0.3,1,50,0.3,-1,9.3,0.9,1,0.4065,0.0173,-1,72.8,2,40.3,0.4,1,16.3,0.1,1,16.8,1,1,12.2,1.4,0,3.4,0.8,-1,1.2,0.4,0,0.4,0.3,-1,84.6,1.6,-1,0.9,0.3,-1,51.8,1.8,0,8.5,1.1,0,78.2,1.9,-1,3.2,0.8,-1,1.4,0.6,0,5.1,2.6,0
0500000US01117,Shelby County, Alabama,92124,21625,42.66,10.01,0,86509,22037,40.06,10.2,0,37309,18170,17.28,8.41,0,213432,-555555555,86988,151,5.7,-555555555,-1,77.9,0.1,1,12,0.2,-1,0.3,0.1,-1,2.1,0.1,-1,0,0.1,-1,0.2,0.1,0,1.8,0.3,-1,48.4,0.1,-1,51.6,0.1,1,7.8,0.4,1,0.4392,0.0114,-1,22.94,1,39.3,0.3,1,14.9,0.1,-1,11.3,0.5,-1,7.5,0.7,-1,4,0.5,-1,0.8,0.2,-1,0.2,0.1,-1,92.7,0.6,1,2.9,0.3,-1,55.3,1,1,6.2,0.5,-1,88.3,0.8,1,2.8,0.4,-1,1.2,0.4,0,8.2,2,1
0500000US01119,Sumter County, Alabama,2586,1317,22.14,11.27,-1,4552,1514,38.97,12.96,0,4542,1462,38.89,12.52,1,12797,-555555555,6872,76,0.5,0.6,-1,24.8,0.3,-1,71.9,2.3,1,0.1,0.1,-1,2.1,2.2,-1,0,0.3,0,0.3,0.5,0,0.2,0.2,-1,46.3,0.5,-1,53.7,0.5,1,4.7,1.4,-1,0.5289,0.0367,1,100,3,35.6,0.3,-1,17.5,-555555555,1,23,3.2,1,31.8,4.9,1,10.5,3.5,1,0.1,0.1,-1,0,0.6,-1,86.7,2.9,0,2,1.3,-1,31.3,3.6,-1,12.5,2.4,1,63.1,4.8,-1,10.9,2.9,0,0.7,0.8,-1,1.1,1.7,-1
0500000US01121,Talladega County, Alabama,21111,7533,27.11,9.67,0,32746,8233,42.05,10.57,0,24017,7618,30.84,9.78,0,80387,-555555555,37861,211,2.3,-555555555,-1,62.6,0.1,1,32.4,0.3,1,0.4,0.1,-1,0.6,0.1,-1,0,0.1,-1,0.1,0.1,0,1.5,0.4,-1,48.3,0.2,-1,51.7,0.2,1,8.3,0.7,1,0.467,0.0153,0,55.82,2,41.3,0.4,1,17.5,0.1,1,20.7,1,1,19.1,1.7,1,8.1,1.1,1,1,0.4,0,0.5,0.4,-1,80.3,1.3,-1,1.3,0.4,-1,43.2,1.6,-1,9.3,0.9,0,73.5,1.9,-1,7.8,1.2,0,3.2,0.9,1,4.9,2,0
0500000US01123,Tallapoosa County, Alabama,10667,3907,26.52,9.71,0,16669,4285,41.44,10.65,0,12885,4000,32.04,9.95,1,40541,-555555555,22421,78,2.4,-555555555,-1,68.9,0.1,1,27,0.3,1,0.2,0.1,-1,0.4,0.2,-1,0,0.1,-1,0,0.1,-1,1.1,0.4,-1,48.3,0.2,-1,51.7,0.2,1,8.7,0.8,1,0.4689,0.0149,0,74.23,2,44.7,0.3,1,21,0.1,1,19.8,1.4,1,18.9,2.1,1,5.7,1.2,0,2.1,1.1,0,1.8,0.8,0,80.7,1.8,-1,0.9,0.3,-1,46.7,2.2,-1,8.2,1.1,0,74.9,2.5,-1,7.9,1.4,0,2.9,1.1,1,10.3,4.1,1
0500000US01125,Tuscaloosa County, Alabama,70160,20905,34.92,10.4,0,82045,21995,40.83,10.95,0,48719,18983,24.25,9.45,0,207305,-555555555,90557,218,3.7,-555555555,-1,61.5,0.1,1,31.9,0.1,1,0.2,0.1,-1,1.6,0.1,-1,0,0.1,-1,0,0.1,-1,1,0.2,-1,48.2,0.1,-1,51.8,0.1,1,6.1,0.4,-1,0.4677,0.0111,-1,25.51,1,33,0.2,-1,12.9,0.1,-1,12.6,0.6,0,17.7,1.2,1,7.8,0.7,1,1.4,0.4,0,0.4,0.2,-1,88.3,0.8,0,2.3,0.3,-1,46.4,1.1,-1,7.2,0.7,-1,80.4,1,-1,6,0.5,-1,0.5,0.2,-1,5.8,1.3,0
0500000US01127,Walker County, Alabama,18642,6106,29.52,9.67,0,25330,6498,40.11,10.29,0,19184,5830,30.38,9.23,0,64110,-555555555,31141,86,2.5,-555555555,-1,88.9,0.2,1,6.2,0.3,-1,0.2,0.1,-1,0.5,0.1,-1,0,0.1,-1,0.2,0.2,0,1.6,0.3,-1,49.1,0.2,0,50.9,0.2,0,7.8,0.7,0,0.4522,0.0132,-1,74.09,2,42.1,0.5,1,19,0.1,1,24.8,1.4,1,18.1,1.5,1,4.3,0.9,-1,1.3,0.6,0,0.3,0.2,-1,81.8,1.3,-1,1.1,0.3,-1,44.1,1.9,-1,11.8,1,1,72,1.5,-1,5.4,0.9,-1,1.6,0.8,0,6.1,2.2,0
0500000US01129,Washington County, Alabama,5665,1808,34.84,11.12,0,5373,1970,33.05,12.12,0,5221,1836,32.11,11.29,0,16541,-555555555,8554,39,1.5,1.4,-1,64.9,0.2,1,23.5,1.6,1,7.3,0.9,1,0.3,0.2,-1,0,0.2,0,0.1,0.2,0,2.4,1.3,0,49.3,1.5,0,50.7,1.5,0,7.5,1.8,0,0.4989,0.0504,0,100,3,43.7,0.6,1,18.4,0.5,1,22.2,2.3,1,21.1,4.1,1,6,2.3,0,0.9,1,0,0.2,0.3,-1,82.6,2.8,-1,1,1,-1,39.6,3.6,-1,9.4,2.3,0,61.8,4.2,-1,4.3,1.7,-1,0.3,0.4,-1,6.4,6.6,0
0500000US01131,Wilcox County, Alabama,2447,1008,23.68,9.76,-1,3513,1175,33.99,11.36,0,4375,1140,42.33,11.03,1,10681,-555555555,5777,44,0.5,0.6,-1,26.8,0.3,-1,69.4,3.6,1,0.1,0.1,-1,0,0.1,-1,0,0.3,0,0,0.3,0,3.1,3.5,0,46.9,1.2,-1,53.1,1.2,1,4.7,1.1,-1,0.4887,0.0244,0,100,3,40.5,1,1,19,-555555555,1,19.2,2.6,1,30.1,4.1,1,6.9,1.9,0,1,1,0,1.1,1.3,0,76.5,2.9,-1,0.9,1,-1,35.6,3.5,-1,10.9,2.1,0,53.7,4.9,-1,15.6,3.1,1,1.3,1,0,1,1.6,-1
0500000US01133,Winston County, Alabama,7156,2398,30.36,10.17,0,8385,2552,35.57,10.83,0,8032,2308,34.07,9.79,1,23784,-555555555,13669,69,3.2,-555555555,-1,93.7,0.1,1,0.7,0.4,-1,0.3,0.2,-1,0.2,0.2,-1,0.1,0.1,0,0,0.1,-1,1.9,0.5,0,49.5,0.6,0,50.5,0.6,0,7.3,1.2,0,0.4752,0.0289,0,84.89,2,45.2,0.3,1,21.3,0.2,1,24.2,2.6,1,17.6,2.5,1,4.8,1.4,0,1.8,0.9,0,0.4,0.3,-1,78.8,2.2,-1,1.3,0.4,-1,40.6,2.7,-1,12.3,2.1,1,65.8,3.5,-1,5.3,1.4,-1,2.7,1.8,0,4.5,3.1,0
0500000US02013,Aleutians East Borough, Alaska,356,304,10.67,9.1,-1,1660,347,49.75,10.4,0,1321,297,39.59,8.91,1,3385,-555555555,1138,126,9,3,-1,13.2,2.1,-1,3.2,2.4,-1,45.9,6.5,1,19.7,4,1,1,0.7,1,0,0.6,0,8,1.9,1,60.1,2.3,1,39.9,2.3,-1,5,1.2,-1,0.4068,0.0171,-1,100,3,42.5,1.5,1,9.4,1.5,-1,9.3,1.8,-1,13.8,2.9,0,6.5,1.6,0,1.2,0.8,0,0.8,0.7,0,85.5,2.4,-1,22.5,5,1,42.8,7.3,-1,46.3,3.2,1,62.4,3.7,-1,21.3,2.7,1,1.4,0.8,0,9.4,3.6,0
